Test method	Hit method	Comment	Jaccard index	Jaccard containment AB	Jaccard containment BA	curated
PTHR43281	PTHR43281:SF8	P	0.0898876404494382	0.0898876404494382	1	
PTHR11902:SF31	SFLDF00002	C	0.141463414634146	0.935483870967742	0.142857142857143	
PTHR11902:SF31	SFLDG00178	C	0.137614678899083	0.967741935483871	0.138248847926267	
PTHR11902:SF31	TIGR01060	C	0.141509433962264	0.967741935483871	0.14218009478673	
PTHR11902:SF31	PTHR11902	C	0.0865921787709497	1	0.0865921787709497	
PTHR11902:SF31	SFLDS00001	C	0.09375	0.967741935483871	0.0940438871473354	
PTHR11864:SF1	PTHR11864		0.16017316017316	0.787234042553192	0.167420814479638	
PTHR11228:SF34	SFLDG01385		0.0666666666666667	0.0714285714285714	0.5	
PTHR11228:SF34	SFLDF00542	P	0.0714285714285714	0.0714285714285714	1	
PTHR11228:SF34	SFLDG01067		0.0451127819548872	0.857142857142857	0.0454545454545455	
PTHR11228:SF34	SFLDG01387		0.103448275862069	0.214285714285714	0.166666666666667	
PTHR11228:SF34	SFLDG01386		0.0580645161290323	0.642857142857143	0.06	
PTHR11228:SF34	PTHR11228	C	0.215384615384615	1	0.215384615384615	
PTHR11228:SF34	SFLDF00570		0.133333333333333	0.142857142857143	0.666666666666667	
PTHR11228:SF34	TIGR04545	P	0.0714285714285714	0.0714285714285714	1	
PTHR11228:SF34	SFLDS00029		0.00151400454201363	0.142857142857143	0.00152788388082506	
PTHR11228:SF34	TIGR04317		0.0666666666666667	0.0714285714285714	0.5	
PTHR11228:SF34	TIGR04053	P	0.357142857142857	0.357142857142857	1	
PTHR31480:SF0	PTHR31480	C	0.225352112676056	1	0.225352112676056	
PTHR31480:SF0	SFLDS00005		0.00253807106598985	0.0625	0.00263852242744063	
PTHR31480:SF0	SFLDG01212		0.186440677966102	0.6875	0.203703703703704	
PTHR31480:SF0	SFLDG01018		0.1015625	0.8125	0.104	
PTHR13932:SF1	PTHR13932	C	0.0377358490566038	1	0.0377358490566038	
PTHR13932:SF1	SFLDG01065		0.02	0.25	0.0212765957446809	
PTHR13932:SF1	SFLDF00310	E	1	1	1	
PTHR13932:SF1	SFLDG01082		0.00864553314121038	0.75	0.00867052023121387	
PTHR13932:SF1	TIGR03994	E	1	1	1	
PTHR13932:SF1	SFLDS00029	C	0.00305576776165011	1	0.00305576776165011	
PTHR11048:SF17	PTHR11048	C	0.031496062992126	1	0.031496062992126	
TIGR04311	SFLDG01067	C	0.00378787878787879	1	0.00378787878787879	
TIGR04311	SFLDG01387	C	0.0555555555555556	1	0.0555555555555556	
TIGR04311	PTHR11228:SF7	C	0.0294117647058824	1	0.0294117647058824	
TIGR04311	PTHR11228	C	0.0153846153846154	1	0.0153846153846154	
SFLDG00180	SFLDF00116	P	0.0465116279069767	0.0465116279069767	1	
SFLDG00180	PTHR42969		0.482142857142857	0.627906976744186	0.675	
SFLDG00180	SFLDF00009		0.474576271186441	0.651162790697674	0.636363636363636	
SFLDG00180	TIGR01927		0.0363636363636364	0.0465116279069767	0.142857142857143	
SFLDG00180	SFLDG01258	P	0.0232558139534884	0.0232558139534884	1	
SFLDG00180	PTHR42728	P	0.162790697674419	0.162790697674419	1	
SFLDG00180	SFLDF00154	P	0.0232558139534884	0.0232558139534884	1	
SFLDG00180	PTHR43786		0.191489361702128	0.209302325581395	0.692307692307692	
SFLDG00180	SFLDS00001		0.107033639143731	0.813953488372093	0.109717868338558	
SFLDG00180	SFLDF00010	P	0.255813953488372	0.255813953488372	1	
SFLDG00180	TIGR01928	P	0.162790697674419	0.162790697674419	1	
SFLDG00180	TIGR02534	P	0.0232558139534884	0.0232558139534884	1	
SFLDF00552	SFLDF00008	C	0.5	1	0.5	
SFLDF00552	PTHR43287	C	0.027027027027027	1	0.027027027027027	
SFLDF00552	PTHR43287:SF4	C	0.1	1	0.1	
SFLDF00552	SFLDS00001	C	0.00313479623824451	1	0.00313479623824451	
SFLDF00552	SFLDG00179	C	0.015625	1	0.015625	
PTHR12902	PTHR12902:SF7		0.111979166666667	0.116847826086957	0.728813559322034	
TIGR01579	SFLDF00295	P	0.285714285714286	0.285714285714286	1	
TIGR01579	SFLDG01082	C	0.0404624277456647	1	0.0404624277456647	
TIGR01579	TIGR00089	C	0.0813953488372093	1	0.0813953488372093	
TIGR01579	PTHR11918	C	0.127272727272727	1	0.127272727272727	
TIGR01579	SFLDG01061	C	0.102362204724409	0.928571428571429	0.103174603174603	
TIGR01579	SFLDS00029	C	0.0106951871657754	1	0.0106951871657754	
PTHR10857:SF63	PTHR10857	C	0.0392156862745098	0.941176470588235	0.0393120393120393	
PTHR30557	TIGR00190	E	0.907407407407407	0.907407407407407	1	
PTHR22979:SF45	PTHR22979		0.0595854922279793	0.821428571428571	0.0603674540682415	
PTHR30244	PTHR30244:SF27	P	0.101010101010101	0.102040816326531	0.909090909090909	
PTHR30244	PTHR30244:SF28	P	0.285714285714286	0.285714285714286	1	
PTHR43273	TIGR04083	P	0.0263157894736842	0.0263157894736842	1	
PTHR43273	SFLDF00285	P	0.236842105263158	0.236842105263158	1	
PTHR43273	SFLDG01072	P	0.368421052631579	0.368421052631579	1	
PTHR43273	SFLDG01104	P	0.184210526315789	0.184210526315789	1	
PTHR43273	TIGR04261	P	0.0263157894736842	0.0263157894736842	1	
PTHR43273	PTHR43273:SF6		0.225	0.236842105263158	0.818181818181818	
PTHR43273	SFLDG01067		0.114391143911439	0.815789473684211	0.117424242424242	
PTHR43273	SFLDG01387		0.037037037037037	0.0526315789473684	0.111111111111111	
PTHR43273	TIGR04084	P	0.184210526315789	0.184210526315789	1	
PTHR43273	PTHR43273:SF3	P	0.157894736842105	0.157894736842105	1	
PTHR43273	TIGR04269	P	0.0263157894736842	0.0263157894736842	1	
PTHR43273	SFLDG01386		0.119047619047619	0.526315789473684	0.133333333333333	
PTHR43273	TIGR03942	P	0.263157894736842	0.263157894736842	1	
PTHR43273	TIGR03974	P	0.0263157894736842	0.0263157894736842	1	
PTHR43273	SFLDG01083		0.0222222222222222	0.0263157894736842	0.125	
PTHR43273	SFLDG01384		0.380952380952381	0.421052631578947	0.8	
PTHR43273	SFLDS00029		0.00522388059701493	0.184210526315789	0.0053475935828877	
PTHR43273	PTHR43273:SF5	P	0.342105263157895	0.342105263157895	1	
PTHR43273	PTHR43273:SF2	P	0.210526315789474	0.210526315789474	1	
TIGR04013	PTHR43409	C	0.0967741935483871	1	0.0967741935483871	
TIGR04013	SFLDG01123		0.0238095238095238	0.166666666666667	0.027027027027027	
TIGR04013	SFLDG01082	C	0.0173410404624277	1	0.0173410404624277	
TIGR04013	PTHR43409:SF8	C	0.428571428571429	1	0.428571428571429	
TIGR04013	SFLDS00029	C	0.00458365164247517	1	0.00458365164247517	
PTHR31064	TIGR00934	P	0.225352112676056	0.222222222222222	1.06666666666667	
PTHR31064	PTHR31064:SF21	P	0.0694444444444444	0.0694444444444444	1	
PTHR42916	TIGR00173	P	0.625	0.625	1	
PTHR37822	SFLDF00292	P	0.222222222222222	0.222222222222222	1	
PTHR37822	TIGR03886	P	0.111111111111111	0.111111111111111	1	
PTHR37822	TIGR04070	P	0.333333333333333	0.333333333333333	1	
PTHR37822	SFLDG01079	P	0.333333333333333	0.333333333333333	1	
PTHR37822	SFLDS00029		0.00228136882129278	0.333333333333333	0.00229182582123759	
PTHR37822	PTHR37822:SF2	P	0.666666666666667	0.666666666666667	1	
PTHR37822	SFLDF00412	P	0.111111111111111	0.111111111111111	1	
TIGR03469	PTHR43646	C	0.115384615384615	1	0.115384615384615	
TIGR03469	PTHR43646:SF3	C	0.428571428571429	1	0.428571428571429	
PTHR12001:SF66	SFLDG01017		0.0597014925373134	0.6	0.0621761658031088	
PTHR12001:SF66	SFLDS00005	C	0.05	0.95	0.050131926121372	
PTHR12001:SF66	PTHR12001		0.0578778135048231	0.9	0.058252427184466	
PTHR11552:SF78	PTHR11552	C	0.00666666666666667	1	0.00666666666666667	
SFLDG01388	SFLDF00293	P	0.368421052631579	0.368421052631579	1	
SFLDG01388	PTHR43076	C	0.5	0.947368421052632	0.514285714285714	
SFLDG01388	SFLDF00342		0.133333333333333	0.210526315789474	0.266666666666667	
SFLDG01388	SFLDG01082		0.00550964187327824	0.105263157894737	0.00578034682080925	
SFLDG01388	TIGR03551	P	0.473684210526316	0.473684210526316	1	
SFLDG01388	SFLDF00294		0.35	0.368421052631579	0.875	
SFLDG01388	PTHR43076:SF2	P	0.157894736842105	0.157894736842105	1	
SFLDG01388	SFLDG01064		0.459459459459459	0.894736842105263	0.485714285714286	
SFLDG01388	SFLDG01389		0.323529411764706	0.578947368421053	0.423076923076923	
SFLDG01388	TIGR03700		0.0869565217391304	0.105263157894737	0.333333333333333	
SFLDG01388	PTHR43076:SF6	P	0.105263157894737	0.105263157894737	1	
SFLDG01388	PTHR43076:SF3	P	0.235294117647059	0.210526315789474	2	
SFLDG01388	TIGR00423		0.323529411764706	0.578947368421053	0.423076923076923	
SFLDG01388	SFLDF00343		0.225806451612903	0.368421052631579	0.368421052631579	
SFLDG01388	PTHR43076:SF1		0.212121212121212	0.368421052631579	0.333333333333333	
SFLDG01388	PTHR43076:SF7		0.0833333333333333	0.105263157894737	0.285714285714286	
SFLDG01388	SFLDS00029		0.0114242193450114	0.789473684210526	0.0114591291061879	
SFLDG01388	TIGR03550		0.35	0.368421052631579	0.875	
TIGR03942	SFLDF00285	P	0.9	0.9	1	
TIGR03942	SFLDG01072	C	0.714285714285714	1	0.714285714285714	
TIGR03942	PTHR43273:SF6		0.5	0.7	0.636363636363636	
TIGR03942	SFLDG01067	C	0.0378787878787879	1	0.0378787878787879	
TIGR03942	SFLDG01386	C	0.0666666666666667	1	0.0666666666666667	
TIGR03942	PTHR43273	C	0.263157894736842	1	0.263157894736842	
TIGR03942	SFLDG01384	C	0.5	1	0.5	
TIGR03942	PTHR43273:SF5		0.15	0.3	0.230769230769231	
SFLDF00515	SFLDG01067	C	0.00378787878787879	1	0.00378787878787879	
SFLDF00515	SFLDG01216	C	0.5	1	0.5	
SFLDF00515	TIGR04403	E	1	1	1	
SFLDF00515	PTHR11228:SF7	C	0.0294117647058824	1	0.0294117647058824	
SFLDF00515	SFLDG01386	C	0.00666666666666667	1	0.00666666666666667	
SFLDF00515	PTHR11228	C	0.0153846153846154	1	0.0153846153846154	
SFLDF00515	SFLDS00029	C	0.000763941940412529	1	0.000763941940412529	
TIGR01409	PTHR43742:SF6		0.015748031496063	0.0181818181818182	0.105263157894737	
TIGR01409	PTHR10587		0.00284090909090909	0.00909090909090909	0.00411522633744856	
TIGR01409	PTHR43742		0.0533333333333333	0.0727272727272727	0.166666666666667	
TIGR01409	PTHR30290		0.00277008310249307	0.00909090909090909	0.00396825396825397	
TIGR01409	PTHR43786		0.00819672131147541	0.00909090909090909	0.0769230769230769	
SFLDF00392	TIGR04041	E	1	1	1	
SFLDF00392	SFLDG01066	C	0.0909090909090909	1	0.0909090909090909	
SFLDF00392	SFLDS00029	C	0.00305576776165011	1	0.00305576776165011	
SFLDF00392	PTHR30352	C	0.0493827160493827	1	0.0493827160493827	
SFLDF00392	PTHR30352:SF13	C	0.5	1	0.5	
SFLDF00570	PTHR42836:SF1		0.04	0.333333333333333	0.0434782608695652	
SFLDF00570	SFLDG01067	C	0.0113636363636364	1	0.0113636363636364	
SFLDF00570	SFLDG01387	C	0.166666666666667	1	0.166666666666667	
SFLDF00570	PTHR42836		0.0256410256410256	0.333333333333333	0.027027027027027	
SFLDF00570	SFLDG01386		0.00657894736842105	0.333333333333333	0.00666666666666667	
SFLDF00570	PTHR11228		0.0303030303030303	0.666666666666667	0.0307692307692308	
SFLDF00570	PTHR11228:SF34		0.133333333333333	0.666666666666667	0.142857142857143	
SFLDF00570	SFLDS00029		0.0007627765064836	0.333333333333333	0.000763941940412529	
SFLDF00570	TIGR04317	P	0.666666666666667	0.666666666666667	1	
TIGR00578	PTHR12604:SF2	C	0.589285714285714	0.956521739130435	0.605504587155963	
TIGR00578	PTHR12604	C	0.314285714285714	0.956521739130435	0.318840579710145	
TIGR03974	SFLDG01067	C	0.00378787878787879	1	0.00378787878787879	
TIGR03974	SFLDG01386	C	0.00666666666666667	1	0.00666666666666667	
TIGR03974	PTHR43273	C	0.0263157894736842	1	0.0263157894736842	
TIGR03974	SFLDG01384	C	0.05	1	0.05	
TIGR03974	SFLDS00029	C	0.000763941940412529	1	0.000763941940412529	
TIGR03974	PTHR43273:SF5	C	0.0769230769230769	1	0.0769230769230769	
PTHR12001	PTHR12001:SF67	P	0.00647249190938511	0.00647249190938511	1	
PTHR12001	PTHR12001:SF59	P	0.0258899676375405	0.0258899676375405	1	
PTHR12001	SFLDG01211	P	0.00323624595469256	0.00323624595469256	1	
PTHR12001	SFLDG01017		0.123042505592841	0.177993527508091	0.284974093264249	
PTHR12001	SFLDS00005		0.418556701030928	0.656957928802589	0.535620052770449	
PTHR12001	PTHR12001:SF18		0.0507936507936508	0.0517799352750809	0.727272727272727	
PTHR12001	TIGR02749	P	0.0614886731391586	0.0614886731391586	1	
PTHR12001	PTHR12001:SF47	P	0.401253918495298	0.414239482200647	0.927536231884058	
PTHR12001	TIGR02748	P	0.00970873786407767	0.00970873786407767	1	
PTHR12001	PTHR12001:SF45	P	0.00970873786407767	0.00970873786407767	1	
PTHR12001	PTHR12001:SF66		0.0578778135048231	0.058252427184466	0.9	
PTHR12001	PTHR12001:SF44	P	0.237179487179487	0.239482200647249	0.961038961038961	
PTHR31225:SF41	PTHR31225		0.0636363636363636	0.848484848484849	0.064367816091954	
PTHR31225:SF41	SFLDG01019		0.0568181818181818	0.454545454545455	0.0609756097560976	
TIGR03994	PTHR13932	C	0.0377358490566038	1	0.0377358490566038	
TIGR03994	SFLDG01065		0.02	0.25	0.0212765957446809	
TIGR03994	SFLDF00310	E	1	1	1	
TIGR03994	SFLDG01082		0.00864553314121038	0.75	0.00867052023121387	
TIGR03994	PTHR13932:SF1	E	1	1	1	
TIGR03994	SFLDS00029	C	0.00305576776165011	1	0.00305576776165011	
PTHR43287:SF4	SFLDF00008	P	0.2	0.2	1	
PTHR43287:SF4	PTHR43287	C	0.27027027027027	1	0.27027027027027	
PTHR43287:SF4	SFLDF00564	P	0.1	0.1	1	
PTHR43287:SF4	SFLDF00552	P	0.1	0.1	1	
PTHR43287:SF4	SFLDF00003		0.307692307692308	0.4	0.571428571428571	
PTHR43287:SF4	SFLDS00001	C	0.0313479623824451	1	0.0313479623824451	
PTHR43287:SF4	SFLDG00179		0.138461538461538	0.9	0.140625	
TIGR04545	SFLDG01385	C	0.5	1	0.5	
TIGR04545	SFLDF00542	E	1	1	1	
TIGR04545	SFLDG01067	C	0.00378787878787879	1	0.00378787878787879	
TIGR04545	SFLDG01387	C	0.0555555555555556	1	0.0555555555555556	
TIGR04545	SFLDG01386	C	0.00666666666666667	1	0.00666666666666667	
TIGR04545	PTHR11228	C	0.0153846153846154	1	0.0153846153846154	
TIGR04545	PTHR11228:SF34	C	0.0714285714285714	1	0.0714285714285714	
TIGR04545	TIGR04053	C	0.2	1	0.2	
TIGR04107	PTHR13932:SF9	E	1	1	1	
TIGR04107	PTHR13932	C	0.0188679245283019	1	0.0188679245283019	
TIGR04107	SFLDG01082		0.00288184438040346	0.5	0.00289017341040462	
TIGR04107	SFLDF00311	E	1	1	1	
TIGR04107	SFLDS00029	C	0.00152788388082506	1	0.00152788388082506	
PTHR13068:SF78	PTHR13068	C	0.0213143872113677	1	0.0213143872113677	
PTHR42780	TIGR00392		0.4337899543379	0.714285714285714	0.524861878453039	
PTHR11819	PTHR11819:SF114	P	0.0283400809716599	0.0283400809716599	1	
PTHR43076:SF6	PTHR43076	C	0.0571428571428571	1	0.0571428571428571	
PTHR43076:SF6	SFLDF00294	C	0.25	1	0.25	
PTHR43076:SF6	SFLDG01064	C	0.0571428571428571	1	0.0571428571428571	
PTHR43076:SF6	SFLDG01388	C	0.105263157894737	1	0.105263157894737	
PTHR43076:SF6	SFLDS00029	C	0.00152788388082506	1	0.00152788388082506	
PTHR43076:SF6	TIGR03550	C	0.25	1	0.25	
PTHR11552	PTHR11552:SF78	P	0.00666666666666667	0.00666666666666667	1	
TIGR01923	PTHR24096:SF297	C	0.526315789473684	0.909090909090909	0.555555555555556	
TIGR01923	PTHR24096	C	0.0132275132275132	0.909090909090909	0.0132450331125828	
TIGR01923	PTHR43272		0.00148588410104012	0.0909090909090909	0.00150829562594268	
TIGR01923	PTHR43272:SF19		0.05	0.0909090909090909	0.1	
TIGR03960	SFLDG01082	C	0.0260115606936416	1	0.0260115606936416	
TIGR03960	PTHR42731:SF1	C	0.692307692307692	1	0.692307692307692	
TIGR03960	SFLDS00029	C	0.00687547746371276	1	0.00687547746371276	
TIGR03960	PTHR42731	C	0.321428571428571	1	0.321428571428571	
TIGR01314	PTHR43095	C	0.104166666666667	1	0.104166666666667	
TIGR01314	PTHR43095:SF2	C	0.555555555555556	1	0.555555555555556	
SFLDG01079	SFLDF00292	P	0.666666666666667	0.666666666666667	1	
SFLDG01079	TIGR04070	E	1	1	1	
SFLDG01079	PTHR37822	C	0.333333333333333	1	0.333333333333333	
SFLDG01079	SFLDS00029	C	0.00229182582123759	1	0.00229182582123759	
SFLDG01079	PTHR37822:SF2	C	0.5	1	0.5	
SFLDG01079	SFLDF00412	P	0.333333333333333	0.333333333333333	1	
PTHR23135	PTHR23135:SF18	P	0.0545454545454545	0.0545454545454545	1	
PTHR42836:SF2	SFLDG01067		0.00754716981132075	0.666666666666667	0.00757575757575758	
PTHR42836:SF2	TIGR04478	E	1	1	1	
PTHR42836:SF2	PTHR42836	C	0.0810810810810811	1	0.0810810810810811	
PTHR42836:SF2	SFLDS00029		0.0007627765064836	0.333333333333333	0.000763941940412529	
PTHR42836:SF2	SFLDG01097	E	1	1	1	
SFLDF00318	PTHR21339	C	0.774193548387097	1	0.774193548387097	
SFLDF00318	SFLDG01088	E	0.923076923076923	1	0.923076923076923	
SFLDF00318	SFLDG01067	C	0.0909090909090909	1	0.0909090909090909	
SFLDF00318	TIGR04278	E	0.96	1	0.96	
SFLDF00318	SFLDS00029		0.00984848484848485	0.541666666666667	0.00993124522536287	
PTHR43591:SF14	PTHR43591		0.00961538461538462	0.833333333333333	0.00963391136801541	
PTHR23342	PTHR23342:SF4		0.11304347826087	0.116071428571429	0.8125	
PTHR10992:SF984	PTHR10992	C	0.0798319327731092	0.95	0.080168776371308	
PTHR10992:SF984	SFLDF00009		0.0196078431372549	0.0333333333333333	0.0454545454545455	
PTHR10992:SF984	TIGR03695		0.0285714285714286	0.0333333333333333	0.166666666666667	
PTHR43288	PTHR43288:SF1	P	0.538461538461538	0.538461538461538	1	
PTHR43288	SFLDG01108	P	0.538461538461538	0.538461538461538	1	
PTHR43288	SFLDG01113	P	0.384615384615385	0.384615384615385	1	
PTHR43288	PTHR43288:SF2	P	0.461538461538462	0.461538461538462	1	
PTHR43288	SFLDS00029		0.00455927051671732	0.461538461538462	0.00458365164247517	
PTHR42762	SFLDG01082		0.00284900284900285	0.166666666666667	0.00289017341040462	
PTHR42762	SFLDG01098	E	1	1	1	
PTHR42762	SFLDS00029	C	0.00458365164247517	1	0.00458365164247517	
PTHR22960:SF0	SFLDG01383	P	0.542682926829268	0.549382716049383	0.978021978021978	
PTHR22960:SF0	SFLDF00276	P	0.00617283950617284	0.00617283950617284	1	
PTHR22960:SF0	SFLDG01067		0.287009063444109	0.58641975308642	0.359848484848485	
PTHR22960:SF0	TIGR02666	P	0.536585365853659	0.54320987654321	0.977777777777778	
PTHR22960:SF0	TIGR02668	P	0.0432098765432099	0.0432098765432099	1	
PTHR22960:SF0	TIGR00581		0.248704663212435	0.296296296296296	0.607594936708861	
PTHR22960:SF0	PTHR22960	E	0.903954802259887	0.987654320987654	0.914285714285714	
PTHR22960:SF0	SFLDG01386		0.431192660550459	0.580246913580247	0.626666666666667	
PTHR22960:SF0	SFLDS00029		0.0484675694939416	0.419753086419753	0.051948051948052	
TIGR04349	PTHR42836:SF1	C	0.130434782608696	1	0.130434782608696	
TIGR04349	PTHR42836	C	0.0810810810810811	1	0.0810810810810811	
TIGR04349	SFLDS00029		0.00152671755725191	0.666666666666667	0.00152788388082506	
PTHR11439:SF204	PTHR11439		0.0620871862615588	0.87037037037037	0.0626666666666667	
PTHR42799	TIGR00401		0.747422680412371	0.857988165680473	0.852941176470588	
PTHR42799	PTHR42799:SF6	P	0.0710059171597633	0.0710059171597633	1	
PTHR10108	PTHR10108:SF733	P	0.0343839541547278	0.0343839541547278	1	
PTHR30181	TIGR00851	P	0.444444444444444	0.444444444444444	1	
PTHR30181	PTHR30181:SF2	P	0.555555555555556	0.555555555555556	1	
PTHR43734:SF1	TIGR02734		0.458333333333333	0.6875	0.578947368421053	
PTHR43734:SF1	PTHR43734	C	0.372093023255814	1	0.372093023255814	
PTHR30181:SF2	TIGR00851	P	0.8	0.8	1	
PTHR30181:SF2	PTHR30181	C	0.555555555555556	1	0.555555555555556	
PTHR13794:SF59	PTHR13794	C	0.0303030303030303	1	0.0303030303030303	
PTHR13794:SF59	SFLDF00006	C	0.25	1	0.25	
PTHR13794:SF59	SFLDS00001	C	0.00626959247648903	1	0.00626959247648903	
PTHR13794:SF59	SFLDG00179	C	0.03125	1	0.03125	
PTHR43076:SF3	PTHR43076	C	0.0571428571428571	1	0.0571428571428571	
TIGR01733	PTHR44845		0.0861244019138756	0.109090909090909	0.290322580645161	
TIGR01733	PTHR45527		0.0759219088937093	0.212121212121212	0.105740181268882	
TIGR04051	SFLDG01067	C	0.00378787878787879	1	0.00378787878787879	
TIGR04051	SFLDF00393	E	1	1	1	
TIGR04051	PTHR11228:SF7	C	0.0294117647058824	1	0.0294117647058824	
TIGR04051	SFLDG01386	C	0.00666666666666667	1	0.00666666666666667	
TIGR04051	PTHR11228	C	0.0153846153846154	1	0.0153846153846154	
PTHR43787:SF7	SFLDG01067	C	0.00757575757575758	1	0.00757575757575758	
PTHR43787:SF7	SFLDF00281	P	0.5	0.5	1	
PTHR43787:SF7	SFLDG01068		0.333333333333333	0.5	0.5	
PTHR43787:SF7	PTHR43787	C	0.0606060606060606	1	0.0606060606060606	
PTHR43787:SF7	TIGR01290	C	0.666666666666667	1	0.666666666666667	
PTHR43787:SF7	SFLDS00029		0.000763358778625954	0.5	0.000763941940412529	
TIGR03822	PTHR30538	C	0.0333333333333333	1	0.0333333333333333	
TIGR03822	SFLDG01070	C	0.0384615384615385	1	0.0384615384615385	
TIGR03822	TIGR00238	C	0.0434782608695652	1	0.0434782608695652	
TIGR03822	PTHR30538:SF1	C	0.0555555555555556	1	0.0555555555555556	
TIGR03822	SFLDS00029	C	0.000763941940412529	1	0.000763941940412529	
TIGR04043	PTHR43076	C	0.0285714285714286	1	0.0285714285714286	
TIGR04043	SFLDG01107	E	1	1	1	
TIGR04043	PTHR43076:SF1	C	0.0476190476190476	1	0.0476190476190476	
SFLDG01071	TIGR03972	P	0.106060606060606	0.106060606060606	1	
SFLDG01071	PTHR13930:SF0		0.648351648351648	0.893939393939394	0.702380952380952	
SFLDG01071	PTHR13930	C	0.555555555555556	0.909090909090909	0.588235294117647	
SFLDG01071	SFLDF00284	E	1	1	1	
SFLDG01071	SFLDS00029	C	0.0504201680672269	1	0.0504201680672269	
SFLDG01071	PTHR13930:SF1	P	0.0303030303030303	0.0303030303030303	1	
TIGR00177	PTHR13939		0.0618181818181818	0.0711297071129707	0.320754716981132	
TIGR00177	TIGR00200		0.0569105691056911	0.0585774058577406	0.666666666666667	
PTHR11089:SF9	PTHR11089		0.117021276595745	0.827956989247312	0.11993769470405	
TIGR00423	SFLDF00293	P	0.269230769230769	0.269230769230769	1	
TIGR00423	PTHR43076	C	0.694444444444444	0.961538461538462	0.714285714285714	
TIGR00423	SFLDF00342	P	0.576923076923077	0.576923076923077	1	
TIGR00423	SFLDG01082		0.0136239782016349	0.192307692307692	0.0144508670520231	
TIGR00423	TIGR03551	P	0.346153846153846	0.346153846153846	1	
TIGR00423	SFLDG01064	C	0.648648648648649	0.923076923076923	0.685714285714286	
TIGR00423	SFLDG01389	E	1	1	1	
TIGR00423	TIGR03699	P	0.384615384615385	0.384615384615385	1	
TIGR00423	TIGR03700	P	0.230769230769231	0.230769230769231	1	
TIGR00423	SFLDG01388		0.323529411764706	0.423076923076923	0.578947368421053	
TIGR00423	PTHR43076:SF3	P	0.0769230769230769	0.0769230769230769	1	
TIGR00423	SFLDF00343	P	0.730769230769231	0.730769230769231	1	
TIGR00423	PTHR43076:SF1		0.516129032258065	0.615384615384615	0.761904761904762	
TIGR00423	PTHR43076:SF7	P	0.269230769230769	0.269230769230769	1	
TIGR00423	SFLDS00029	C	0.0183066361556064	0.923076923076923	0.0183346065699007	
TIGR02491	SFLDF00299	E	0.928571428571429	1	0.928571428571429	
TIGR02491	PTHR30352:SF2	C	0.8125	1	0.8125	
TIGR02491	SFLDG01066	C	0.295454545454545	1	0.295454545454545	
TIGR02491	SFLDS00029	C	0.00916030534351145	0.923076923076923	0.00916730328495034	
